Id,SalePrice
1461,121460.0
1462,158980.0
1463,181896.0
1464,193375.0
1465,192840.0
1466,171051.0
1467,179731.0
1468,163637.0
1469,179289.0
1470,124618.0
1471,207430.0
1472,98716.0
1473,97224.0
1474,152784.0
1475,116104.0
1476,385281.0
1477,252220.0
1478,280545.0
1479,272026.0
1480,486432.0
1481,307109.0
1482,207965.0
1483,171167.0
1484,164930.0
1485,191260.0
1486,197858.0
1487,337985.0
1488,243428.0
1489,202819.0
1490,220147.0
1491,187231.0
1492,88259.0
1493,179541.0
1494,302429.0
1495,307998.0
1496,231694.0
1497,179440.0
1498,164225.0
1499,162382.0
1500,152912.0
1501,174196.0
1502,147752.0
1503,285166.0
1504,250692.0
1505,224693.0
1506,182709.0
1507,247794.0
1508,194303.0
1509,159371.0
1510,142330.0
1511,144940.0
1512,171346.0
1513,143311.0
1514,161282.0
1515,203833.0
1516,156904.0
1517,160042.0
1518,135248.0
1519,219432.0
1520,132853.0
1521,137303.0
1522,175362.0
1523,118281.0
1524,127216.0
1525,121654.0
1526,113321.0
1527,100220.0
1528,140587.0
1529,150583.0
1530,166581.0
1531,102656.0
1532,97965.0
1533,140537.0
1534,119748.0
1535,147119.0
1536,106520.0
1537,63265.0
1538,168180.0
1539,199156.0
1540,82499.0
1541,142473.0
1542,133098.0
1543,196030.0
1544,75715.0
1545,115087.0
1546,132949.0
1547,125998.0
1548,133531.0
1549,121902.0
1550,133933.0
1551,110523.0
1552,140417.0
1553,147493.0
1554,114129.0
1555,166807.0
1556,85290.0
1557,100101.0
1558,106117.0
1559,71362.0
1560,137450.0
1561,128138.0
1562,132377.0
1563,124246.0
1564,161369.0
1565,148186.0
1566,247755.0
1567,76587.0
1568,229409.0
1569,131473.0
1570,133722.0
1571,133462.0
1572,147099.0
1573,227040.0
1574,113495.0
1575,230685.0
1576,245214.0
1577,190921.0
1578,143377.0
1579,146339.0
1580,192764.0
1581,155625.0
1582,129408.0
1583,337677.0
1584,235227.0
1585,141079.0
1586,71211.0
1587,91691.0
1588,144792.0
1589,93414.0
1590,133922.0
1591,97169.0
1592,114751.0
1593,128298.0
1594,134342.0
1595,113507.0
1596,237598.0
1597,177976.0
1598,223114.0
1599,183262.0
1600,181929.0
1601,71278.0
1602,116882.0
1603,71021.0
1604,261017.0
1605,252114.0
1606,167948.0
1607,161184.0
1608,215738.0
1609,191242.0
1610,149042.0
1611,145498.0
1612,161002.0
1613,167450.0
1614,119285.0
1615,90454.0
1616,77121.0
1617,96955.0
1618,126674.0
1619,139173.0
1620,161611.0
1621,142347.0
1622,144801.0
1623,297788.0
1624,213107.0
1625,121993.0
1626,163678.0
1627,190535.0
1628,272498.0
1629,190473.0
1630,326232.0
1631,213751.0
1632,227657.0
1633,178935.0
1634,190332.0
1635,179864.0
1636,156669.0
1637,189456.0
1638,181739.0
1639,176889.0
1640,252038.0
1641,173210.0
1642,223150.0
1643,223940.0
1644,229682.0
1645,192436.0
1646,159673.0
1647,163192.0
1648,130338.0
1649,139124.0
1650,110246.0
1651,124150.0
1652,99475.0
1653,103393.0
1654,148217.0
1655,151185.0
1656,141932.0
1657,150458.0
1658,143950.0
1659,123171.0
1660,157132.0
1661,453986.0
1662,429066.0
1663,391480.0
1664,353539.0
1665,310823.0
1666,344437.0
1667,363641.0
1668,341555.0
1669,300882.0
1670,364153.0
1671,265720.0
1672,443901.0
1673,304087.0
1674,249015.0
1675,179899.0
1676,186279.0
1677,210078.0
1678,417844.0
1679,367302.0
1680,338865.0
1681,256584.0
1682,289334.0
1683,172350.0
1684,174745.0
1685,174597.0
1686,169174.0
1687,174734.0
1688,194175.0
1689,200940.0
1690,202962.0
1691,190866.0
1692,268198.0
1693,169770.0
1694,187026.0
1695,171251.0
1696,276389.0
1697,179450.0
1698,377641.0
1699,309141.0
1700,244411.0
1701,266192.0
1702,236668.0
1703,248192.0
1704,298761.0
1705,230846.0
1706,392848.0
1707,207263.0
1708,202730.0
1709,284443.0
1710,221667.0
1711,254631.0
1712,264335.0
1713,284513.0
1714,218644.0
1715,205713.0
1716,182584.0
1717,174374.0
1718,132883.0
1719,197001.0
1720,245220.0
1721,169474.0
1722,122975.0
1723,158565.0
1724,213106.0
1725,239875.0
1726,182182.0
1727,156072.0
1728,188392.0
1729,167073.0
1730,170580.0
1731,123407.0
1732,129711.0
1733,117044.0
1734,121085.0
1735,132598.0
1736,115222.0
1737,365331.0
1738,221152.0
1739,260226.0
1740,201951.0
1741,192132.0
1742,171852.0
1743,178827.0
1744,302112.0
1745,200569.0
1746,185046.0
1747,220592.0
1748,224372.0
1749,144877.0
1750,123997.0
