Id,SalePrice
1461,122062.0
1462,163583.0
1463,184849.0
1464,199197.0
1465,191983.0
1466,173365.0
1467,177766.0
1468,164745.0
1469,190453.0
1470,122651.0
1471,189524.0
1472,96736.0
1473,97004.0
1474,146036.0
1475,113133.0
1476,362744.0
1477,251407.0
1478,285343.0
1479,280406.0
1480,568015.8
1481,325885.0
1482,207711.0
1483,176869.0
1484,163031.0
1485,182355.0
1486,194561.0
1487,331236.0
1488,239819.0
1489,197958.0
1490,237852.0
1491,192879.0
1492,91434.0
1493,184697.0
1494,288821.0
1495,284608.0
1496,239450.0
1497,181774.0
1498,167253.0
1499,162127.0
1500,157745.0
1501,180315.0
1502,145621.0
1503,294069.0
1504,240967.0
1505,227232.0
1506,189403.0
1507,255796.0
1508,201725.0
1509,161638.0
1510,144808.0
1511,148870.0
1512,172165.0
1513,147178.0
1514,157709.0
1515,195267.0
1516,152756.0
1517,167720.0
1518,128487.0
1519,217784.0
1520,131253.0
1521,135918.0
1522,176368.0
1523,114972.0
1524,126474.0
1525,124656.0
1526,113350.0
1527,106285.0
1528,136752.0
1529,151649.0
1530,182963.0
1531,107376.0
1532,94411.0
1533,149105.0
1534,121331.0
1535,148143.0
1536,107465.0
1537,40633.67
1538,160810.0
1539,196360.0
1540,93597.0
1541,142682.0
1542,139972.0
1543,198522.0
1544,83533.0
1545,114280.0
1546,131692.0
1547,133814.0
1548,136475.0
1549,117190.0
1550,134418.0
1551,106387.0
1552,142318.0
1553,151075.0
1554,120233.0
1555,161617.0
1556,85423.0
1557,103201.0
1558,100336.0
1559,76811.0
1560,126688.0
1561,133297.0
1562,128371.0
1563,122795.0
1564,157382.0
1565,147972.0
1566,241019.0
1567,76489.0
1568,233929.0
1569,131245.0
1570,136701.0
1571,115244.0
1572,145364.0
1573,243485.0
1574,119625.0
1575,228951.0
1576,247658.0
1577,182064.0
1578,146508.0
1579,145911.0
1580,191853.0
1581,154841.0
1582,126427.0
1583,312262.0
1584,220731.0
1585,139302.0
1586,67793.0
1587,102289.0
1588,153863.0
1589,97803.0
1590,134191.0
1591,95268.0
1592,115814.0
1593,124881.0
1594,133810.0
1595,106817.0
1596,225495.0
1597,190047.0
1598,217087.0
1599,166859.0
1600,158986.0
1601,63524.0
1602,115255.0
1603,82776.0
1604,264450.0
1605,242855.0
1606,168007.0
1607,170458.0
1608,210500.0
1609,182008.0
1610,150814.0
1611,136095.0
1612,170500.0
1613,165695.0
1614,126894.0
1615,90685.0
1616,78180.0
1617,92323.0
1618,125799.0
1619,141532.0
1620,157285.0
1621,137770.0
1622,140975.0
1623,270988.0
1624,214376.0
1625,121252.0
1626,166268.0
1627,192815.0
1628,284312.0
1629,177369.0
1630,360009.0
1631,222869.0
1632,242324.0
1633,167791.0
1634,185652.0
1635,175237.0
1636,152425.0
1637,200025.0
1638,184544.0
1639,185167.0
1640,255785.0
1641,179833.0
1642,236713.0
1643,218523.0
1644,233995.0
1645,199878.0
1646,160255.0
1647,159213.0
1648,129660.0
1649,140008.0
1650,113850.0
1651,121284.0
1652,97430.0
1653,102159.0
1654,143630.0
1655,140083.0
1656,140410.0
1657,146162.0
1658,143080.0
1659,122978.0
1660,153778.0
1661,455767.0
1662,401421.0
1663,377360.0
1664,583976.8
1665,305495.0
1666,329598.0
1667,382300.0
1668,338372.0
1669,298123.0
1670,342360.0
1671,263164.0
1672,447695.0
1673,294837.0
1674,243670.0
1675,193351.0
1676,195222.0
1677,219441.0
1678,554160.2000000001
1679,392236.0
1680,338894.0
1681,244046.0
1682,307855.0
1683,182042.0
1684,170234.0
1685,170607.0
1686,168605.0
1687,166292.0
1688,189415.0
1689,192532.0
1690,193738.0
1691,181062.0
1692,263560.0
1693,166027.0
1694,181798.0
1695,163189.0
1696,275786.0
1697,169225.0
1698,347322.0
1699,309486.0
1700,252353.0
1701,268978.0
1702,249422.0
1703,245170.0
1704,285807.0
1705,233498.0
1706,439915.0
1707,214201.0
1708,202568.0
1709,270645.0
1710,222403.0
1711,268153.0
1712,261102.0
1713,275605.0
1714,225829.0
1715,207239.0
1716,181754.0
1717,170983.0
1718,135248.0
1719,206087.0
1720,239464.0
1721,162131.0
1722,125938.0
1723,155448.0
1724,208251.0
1725,238420.0
1726,184258.0
1727,154625.0
1728,173577.0
1729,165856.0
1730,153709.0
1731,122077.0
1732,131118.0
1733,116942.0
1734,123890.0
1735,125787.0
1736,113269.0
1737,310324.0
1738,240777.0
1739,260377.0
1740,224629.0
1741,193621.0
1742,175490.0
1743,175798.0
1744,319130.0
1745,218721.0
1746,182855.0
1747,216590.0
1748,228295.0
1749,145915.0
1750,127838.0
1751,239998.0
1752,119995.0
1753,148016.0
1754,196443.0
1755,170200.0
1756,131744.0
1757,122503.0
1758,144007.0
1759,159494.0
1760,163151.0
1761,145002.0
1762,181575.0
1763,177421.0
1764,116455.0
1765,168910.0
1766,185838.0
1767,223534.0
1768,143774.0
1769,173251.0
1770,151272.0
1771,124154.0
1772,134230.0
1773,126811.0
1774,138857.0
1775,142067.0
1776,126129.0
1777,110595.0
