Id,SalePrice
1461,126407.37219986551
1462,150179.7713920104
1463,182735.5082867583
1464,177605.98773353134
1465,206948.985052539
1466,185140.9537936695
1467,165032.82600744665
1468,175649.32087772404
1469,174676.36983279203
1470,119157.25099853706
1471,192616.6332428426
1472,93643.25730519483
1473,92187.62890383427
1474,160908.95994835184
1475,135658.31067392396
1476,404222.1785714286
1477,242299.74689212133
1478,298312.54255565867
1479,242304.20057397962
1480,425602.1964285714
1481,319753.88335557515
1482,214937.2111154546
1483,179636.76529278376
1484,174947.05389096076
1485,170727.84143657464
1486,206774.91120068525
1487,330672.95408163266
1488,230735.47792543375
1489,216371.46305245144
1490,194444.40803058067
1491,193249.91009637556
1492,104846.25127047756
1493,175087.58147919909
1494,305115.91995464853
1495,297753.0436920223
1496,220214.08306692247
1497,188116.6924007275
1498,153947.36282467537
1499,152308.45946333083
1500,146111.2908084292
1501,175833.60960098187
1502,175211.85066840696
1503,287295.3285714286
1504,210675.9924564029
1505,206150.9114241485
1506,180340.9854332666
1507,235123.3041274202
1508,196810.74186667046
1509,168083.92768654725
1510,146510.65075350358
1511,149869.01909904694
1512,172646.7209242879
1513,146163.1454817062
1514,164206.78319505573
1515,176850.73418250057
1516,148868.9311172745
1517,149754.54712370547
1518,129237.21986861412
1519,213455.82612166816
1520,140430.75436414115
1521,145864.0733168259
1522,156262.31850226093
1523,114462.21138124363
1524,127500.14004834791
1525,126496.46482826762
1526,127497.48999561397
1527,103392.39298064123
1528,124452.201995061
1529,148403.51647611687
1530,166504.12842712845
1531,122833.29513667536
1532,107456.3860358351
1533,142820.05671777594
1534,116765.71676881539
1535,178997.68636621317
1536,112548.72477358625
1537,82621.77324679874
1538,182067.7434878906
1539,259603.19999999998
1540,111598.52772108842
1541,150239.43707662795
1542,144362.9592187325
1543,216615.92099567104
1544,85066.35399450028
1545,107406.6014486508
1546,119281.74128917302
1547,141249.78614180943
1548,141559.31018329502
1549,112735.41414141415
1550,140447.05119719057
1551,116110.55173581908
1552,151213.47976512442
1553,149755.24909800178
1554,114602.96539630266
1555,174162.41710520684
1556,95977.8913565426
1557,114128.88223522167
1558,90132.13405004858
1559,111693.30357142857
1560,164226.53160919543
1561,157496.85051190289
1562,124581.1576121375
1563,125455.158355796
1564,156031.47765029455
1565,155816.77043556704
1566,201634.69247717105
1567,76563.39443315206
1568,228603.75947423506
1569,141316.33793577112
1570,129723.61554666645
1571,133080.31454456912
1572,144375.10617970626
1573,234749.01949516652
1574,128411.8790106952
1575,210710.53732396467
1576,212321.82665373845
1577,207359.807575768
1578,148563.5895034569
1579,144558.26413797843
1580,197456.79187744882
1581,132945.5035472249
1582,132108.73847316706
1583,351432.3632498454
1584,243343.3005150922
1585,140538.02112031681
1586,70857.13044464163
1587,108878.6372568648
1588,150239.4719552983
1589,96382.93181920655
1590,135111.64175385112
1591,107561.84398836571
1592,122078.60427807488
1593,119519.67402450941
1594,138524.96143768512
1595,116483.51715686276
1596,216037.48791486296
1597,161907.39093842663
1598,181257.73776296695
1599,203834.9102829538
1600,193930.55410015807
1601,79667.10388938185
1602,109523.18335628063
1603,103405.9815019392
1604,267292.8696428571
1605,253187.7529989783
1606,167873.81998618616
1607,155993.6500381971
1608,204596.15183762458
1609,199461.62659504238
1610,157617.73564222796
1611,149185.76907004468
1612,169828.76781561886
1613,164100.89784382284
1614,118413.79621271587
1615,92715.55316039457
1616,84086.06217763785
1617,90095.71183901756
1618,126283.24830355919
1619,120477.05027334785
1620,153624.5992063492
1621,135382.60040473065
1622,160250.54384727217
1623,290771.22602040815
1624,220854.13033428477
1625,125705.44110050272
1626,175597.09337874962
1627,180429.33399727967
1628,279567.1331501832
1629,175620.44719784716
1630,369534.20746753254
1631,220763.02495999998
1632,250966.44356030453
1633,170134.52596038414
1634,177262.85425901358
1635,174561.33081319666
1636,161256.50415311052
1637,181176.17928242925
1638,215085.24039264832
1639,175897.5071520699
1640,257941.45039682538
1641,185746.38877531738
1642,219987.68846529396
1643,215478.6743647723
1644,214884.48894650905
1645,192926.63414085406
1646,148931.22026890467
1647,158151.73683719867
1648,144330.75353128137
1649,141171.86236102172
1650,125009.53588435373
1651,127561.00368179775
1652,94911.04094516594
1653,102040.51428621302
1654,155956.17933047345
1655,159460.2491780045
1656,158161.99937812358
1657,158466.2326184553
1658,155222.7377720319
1659,147878.8659547152
1660,145052.07185998285
1661,359395.3142857143
1662,366267.84523809527
1663,375053.42261904763
1664,443928.5654761905
1665,298052.1785714286
1666,318567.2824675325
1667,364361.2824675325
1668,335617.0071428571
1669,293026.4531024531
1670,335525.84740259737
1671,251930.00694805197
1672,427410.3214285714
1673,309498.78571428574
1674,252366.27213379694
1675,186833.62651727357
1676,186572.54071773638
1677,204224.03769225083
1678,429894.26785714284
1679,407361.1787260359
1680,322362.8835034013
1681,263891.3229813665
1682,305994.84693877544
1683,189759.05430765296
1684,174721.3964890461
1685,183111.91585000194
1686,167434.3118888464
1687,168979.9211984794
1688,192446.97404322115
1689,197202.73840471022
1690,186150.57085222978
1691,174078.8067276911
1692,261531.71955775976
1693,172235.71643657464
1694,179073.89828670167
1695,169613.41756432713
1696,265196.41079158935
1697,171539.67282457073
1698,343313.78643578646
1699,353240.96530612244
1700,232432.48073744235
1701,275108.72614071757
1702,254748.35047481075
1703,258132.75740121768
1704,284394.06222943723
1705,232576.15352416402
1706,415313.0595238096
1707,202584.7796538305
1708,215022.57115414506
1709,275513.8307681781
1710,250241.30041893592
1711,261202.59880342448
1712,217308.67343073594
1713,232751.16168004044
1714,236096.78726112394
1715,199540.3910540661
1716,174500.66697588126
1717,167341.68507402964
1718,146446.3543417367
1719,206330.99891252705
1720,260586.69336544749
1721,162137.18058132342
1722,142103.06720781533
1723,155294.74378795808
1724,203118.11650787038
1725,227384.15906099282
1726,188316.7433520696
1727,170337.72152793925
1728,186439.82253617136
1729,163443.0374680667
1730,142210.68693877553
1731,125767.58691613174
1732,135234.2879237165
1733,124065.35749788085
1734,130213.05501984575
1735,132467.77373391917
1736,114872.21245099815
1737,349053.5714285714
1738,222215.97180683492
1739,287076.9897959184
1740,186875.49391592233
1741,184493.55632859207
1742,176477.21079145808
1743,177651.1072962797
1744,305230.95238095237
1745,245842.29480844972
1746,283888.2357142857
1747,210735.24630541872
1748,208217.67129928895
1749,165611.486759768
1750,145681.17215181445
1751,233055.22619047618
1752,122475.82518495565
1753,146938.7604065246
1754,220842.30934343435
1755,160822.34990988023
1756,127685.1023417059
1757,124505.7618749369
1758,146515.33432493455
1759,171625.44806384091
1760,158873.8409741887
1761,151271.1768270107
1762,185462.19636591477
1763,166206.22189486254
1764,117942.29846876483
1765,164225.40258763946
1766,182092.68377793377
1767,207294.79649673638
1768,142601.58542479345
1769,160141.12590369483
1770,132204.59338822585
