Id,SalePrice
1461,124275.4159704859
1462,114164.33325913094
1463,212044.7049433137
1464,209025.22246233156
1465,194878.25393460112
1466,149834.6052184956
1467,179368.27413763158
1468,142086.94173727685
1469,175063.52626917392
1470,116167.21160482871
1471,181700.64225196443
1472,132649.69655186546
1473,180345.07515167832
1474,137090.43470488032
1475,104236.43868561533
1476,232478.97775676672
1477,249912.20461413192
1478,370829.69087878225
1479,234693.0018921745
1480,355764.0560269555
1481,234924.41152394755
1482,218277.5323909735
1483,153224.39170381526
1484,166858.82655460745
1485,206915.1939929127
1486,176693.15795334455
1487,334640.3442555164
1488,306818.07835227106
1489,193283.27516042793
1490,249173.9022841576
1491,166340.25093887403
1492,85458.00207961621
1493,199839.11985459147
1494,281352.6392820398
1495,199390.76804825422
1496,211603.75714953878
1497,166346.36133237235
1498,173365.85264877605
1499,173134.9464488189
1500,198315.9255940477
1501,84812.50417455898
1502,186419.13356081155
1503,350532.36412062164
1504,236418.18340707826
1505,235025.821986497
1506,114899.44578749104
1507,227026.76470765684
1508,129949.59549789058
1509,137151.76860506937
1510,109255.8565940543
1511,122174.45435268732
1512,153718.30431007594
1513,106590.25668916921
1514,136195.2014879063
1515,221897.32852025802
1516,94514.7300000171
1517,189455.6501319956
1518,86612.1842492148
1519,270950.7194641385
1520,109680.19024898921
1521,96047.89499728501
1522,158287.39388350828
1523,92397.79164092932
1524,94557.31677260798
1525,98166.60346264477
1526,103308.31422649264
1527,143113.48243654994
1528,157171.67193991208
1529,117512.3036278935
1530,190488.07476252015
1531,90258.1171002418
1532,83041.96005004954
1533,86707.59625515564
1534,116840.15232294325
1535,166435.21105843183
1536,112964.6921163333
1537,93317.34984333326
1538,138303.07919232783
1539,178499.39224432025
1540,68365.36089246724
1541,163753.24497679493
1542,151159.11545093343
1543,176596.11359987487
1544,88163.44838051312
1545,99529.11222372367
1546,102626.40702973731
1547,117088.59861421172
1548,107536.82414560513
1549,136287.33945637097
1550,101472.34753388868
1551,108115.83085346686
1552,86346.51912470581
1553,144503.2950806086
1554,119051.40731747099
1555,107649.05696918035
1556,87054.24886392697
1557,86926.8320323542
1558,109297.52279694904
1559,83402.25903074886
1560,129482.69765902698
1561,95234.19860617649
1562,164378.52643052104
1563,123461.0623214763
1564,133501.10271256493
1565,142779.88376492335
1566,203884.4499900888
1567,83979.68797965391
1568,220926.12516332723
1569,173801.00407824488
1570,158948.442526765
1571,130584.3584756133
1572,142185.76357708397
1573,213622.9052248613
1574,95991.88768682731
1575,196750.8676763669
1576,339291.2384184731
1577,169898.77730528457
1578,148883.09326813367
1579,226119.28589876997
1580,196567.4624282841
1581,158326.62928684513
1582,128516.68802573284
1583,331110.3601504231
1584,189426.36334842787
1585,174394.50930142778
1586,101403.49356622265
1587,94916.39864073994
1588,116562.60452152578
1589,111584.85987473669
1590,135370.06455199854
1591,72071.37648757256
1592,150841.51946073357
1593,113904.05170821618
1594,73598.71203393003
1595,75206.85218769067
1596,125220.56197573224
1597,137541.55753399341
1598,231048.28022443684
1599,146696.71586502835
1600,143729.14272527938
1601,89816.4497715549
1602,128435.50339295143
1603,82825.17477619604
1604,250703.0193619081
1605,255832.1220434055
1606,164012.00865724334
1607,134088.00194638554
1608,213538.32631896087
1609,171812.00366108405
1610,150072.5686691368
1611,126907.97660392676
1612,176305.96929037623
1613,191967.08654929066
1614,137691.5172289657
1615,98642.56337243244
1616,80850.52153356164
1617,116780.60995590147
1618,148360.07337410428
1619,135350.8525506617
1620,127973.4694655228
1621,163643.3598934366
1622,111693.38090500122
1623,197599.93259380473
1624,202719.74637877537
1625,98139.50222235256
1626,146622.29429306928
1627,213942.28743170167
1628,237923.2349578884
