Id,SalePrice
1461,123652.02
1462,161759.8
1463,190488.88
1464,197346.88
1465,184774.81
1466,174196.64
1467,170179.55
1468,170631.22
1469,172962.95
1470,133530.61
1471,195965.53
1472,100586.46
1473,98850.44
1474,151226.69
1475,117629.85
1476,387038.06
1477,270039.8
1478,286290.06
1479,233586.9
1480,494588.53
1481,307215.22
1482,207806.75
1483,176496.28
1484,169283.0
1485,178597.78
1486,192127.34
1487,328861.1
1488,228676.3
1489,210919.36
1490,228683.52
1491,189001.8
1492,93139.72
1493,191566.28
1494,301307.84
1495,288533.1
1496,244513.84
1497,175563.56
1498,165419.05
1499,158269.83
1500,157865.42
1501,181057.77
1502,144696.1
1503,300481.2
1504,244965.58
1505,231910.56
1506,179638.53
1507,254322.88
1508,192402.5
1509,159907.17
1510,145098.88
1511,145839.05
1512,167798.45
1513,140870.36
1514,180867.23
1515,194169.73
1516,146472.19
1517,163690.97
1518,128297.555
1519,236687.27
1520,140449.55
1521,139094.52
1522,164505.66
1523,115529.08
1524,124592.49
1525,124156.484
1526,106779.59
1527,109798.1
1528,136258.66
1529,150560.8
1530,168257.66
1531,101414.53
1532,93540.01
1533,155761.2
1534,121685.73
1535,155256.25
1536,106855.95
1537,68224.58
1538,162291.94
1539,207050.06
1540,89168.48
1541,152822.39
1542,142573.8
1543,206018.84
1544,81449.34
1545,109709.66
1546,136855.2
1547,146368.6
1548,139903.3
1549,117472.88
1550,142114.88
1551,106566.71
1552,145470.38
1553,154948.48
1554,108423.625
1555,162718.02
1556,74897.945
1557,102499.8
1558,89043.22
1559,60779.742
1560,131522.88
1561,142816.23
1562,130375.875
1563,124030.88
1564,154622.52
1565,148687.84
1566,250037.3
1567,75803.77
1568,232437.48
1569,143537.88
1570,140802.6
1571,120386.14
1572,144915.08
1573,248198.33
1574,111123.6
1575,226146.81
1576,245351.52
1577,205474.47
1578,148350.48
1579,150276.27
1580,192047.67
1581,160155.17
1582,126802.91
1583,312589.72
1584,232448.47
1585,140412.28
1586,72904.28
1587,89066.39
1588,159306.28
1589,98050.625
1590,134197.73
1591,96507.68
1592,108386.016
1593,131232.14
1594,166978.3
1595,113292.47
1596,235022.6
1597,183888.31
1598,211827.72
1599,173889.47
1600,160457.42
1601,70661.83
1602,117031.03
1603,72398.68
1604,266709.12
1605,240829.02
1606,169316.86
1607,174165.69
