Id,SalePrice
1461,174267.86
1462,167103.25
1463,177965.89
1464,177942.0
1465,175270.48
1466,176766.38
1467,176837.02
1468,176490.55
1469,176003.0
1470,175315.52
1471,176289.08
1472,184888.36
1473,183168.03
1474,175052.02
1475,174489.42
1476,176990.6
1477,175572.17
1478,176955.77
1479,176485.52
1480,177674.58
1481,177643.92
1482,176337.95
1483,177342.14
1484,175379.45
1485,176942.56
1486,177494.42
1487,176879.88
1488,175587.31
1489,175404.97
1490,178499.36
1491,177617.95
1492,173414.2
1493,179548.33
1494,176655.86
1495,176755.89
1496,176157.02
1497,174995.75
1498,175086.61
1499,175363.11
1500,175489.36
1501,190804.02
1502,174829.58
1503,179204.78
1504,176928.86
1505,176803.2
1506,174170.16
1507,177325.67
1508,175403.2
1509,174702.58
1510,174070.98
1511,175193.27
1512,176542.19
1513,173033.7
1514,177984.14
1515,175461.2
1516,175841.17
1517,174850.03
1518,172776.36
1519,176819.95
1520,174420.77
1521,174699.39
1522,175450.8
1523,174338.42
1524,174109.83
1525,177195.23
1526,174546.97
1527,172528.61
1528,177356.08
1529,174062.38
1530,180610.55
1531,176489.12
1532,178325.44
1533,178008.77
1534,174909.92
1535,179103.25
1536,178554.27
1537,171578.0
1538,178486.73
1539,173904.61
1540,176549.47
1541,174726.2
1542,175155.27
1543,176276.53
1544,173997.2
1545,175707.33
1546,172640.23
1547,175449.45
1548,175791.42
1549,175004.33
1550,173113.23
1551,175560.67
1552,177962.36
1553,180641.9
1554,175787.92
1555,174838.56
1556,176713.34
1557,177985.67
1558,173803.62
1559,178030.0
1560,172220.3
1561,177549.8
1562,174858.23
1563,175427.8
1564,174424.39
1565,175748.45
1566,178236.42
1567,173074.27
1568,178149.7
1569,175206.95
1570,175466.64
1571,176662.05
1572,176251.64
1573,178033.48
1574,174258.05
1575,178614.31
1576,176341.12
1577,175593.14
1578,173634.17
1579,175999.61
1580,176299.3
1581,177675.33
1582,174804.67
1583,176404.55
1584,177200.7
1585,176044.88
1586,175608.2
1587,173171.7
1588,178279.03
1589,174166.5
1590,175240.61
1591,176375.17
1592,175279.64
1593,174163.52
1594,174507.73
1595,176159.55
1596,178238.11
1597,175595.88
1598,176071.06
1599,174125.3
1600,174310.81
1601,174908.05
1602,174678.69
1603,174516.17
1604,176999.12
1605,176200.72
1606,176485.02
1607,173563.52
1608,176487.47
1609,176228.22
1610,176589.11
1611,174465.92
1612,175862.62
1613,176798.7
1614,176199.66
1615,176415.84
1616,175801.69
1617,174781.67
1618,175109.72
1619,177104.45
1620,174544.61
1621,175769.75
